datetime,open,high,low,close,volume,float
2008-08-04,15.0,15.0,15.0,15.0,0.0,
2008-08-05,15.0,15.0,15.0,15.0,0.0,
2008-08-06,15.5,15.5,15.5,15.5,0.0,
2008-08-07,15.5,15.5,15.5,15.5,0.0,
2008-08-08,15.5,15.5,15.5,15.5,0.0,
2008-08-11,15.5,15.5,15.5,15.5,0.0,
2008-08-12,15.5,15.5,15.5,15.5,0.0,
2008-08-13,15.5,15.5,15.5,15.5,0.0,
2008-08-14,15.5,15.5,15.5,15.5,0.0,
2008-08-15,15.5,15.5,15.5,15.5,0.0,
2008-08-18,15.5,15.5,15.5,15.5,0.0,
2008-08-19,15.5,15.5,15.5,15.5,0.0,
2008-08-20,15.5,15.5,15.5,15.5,0.0,
2008-08-21,15.5,15.5,15.5,15.5,0.0,
2008-08-22,15.5,15.5,15.5,15.5,0.0,
2008-08-25,15.5,15.5,15.5,15.5,0.0,
2008-08-26,15.5,15.5,15.5,15.5,0.0,
2008-08-27,15.5,15.5,15.5,15.5,0.0,
2008-08-28,15.5,15.5,15.5,15.5,0.0,
2008-08-29,15.5,15.5,15.5,15.5,0.0,
2008-09-01,15.0,15.0,15.0,15.0,0.0,
2008-09-03,14.7,14.7,14.7,14.7,0.0,
2008-09-04,14.7,14.7,14.7,14.7,0.0,
2008-09-05,14.7,14.7,14.7,14.7,0.0,
2008-09-08,14.7,14.7,14.7,14.7,0.0,
2008-09-09,14.7,14.7,14.7,14.7,0.0,
2008-09-10,14.7,14.7,14.7,14.7,0.0,
2008-09-11,14.7,14.7,14.7,14.7,0.0,
2008-09-12,14.7,14.7,14.7,14.7,0.0,
2008-09-15,14.7,14.7,14.7,14.7,0.0,
2008-09-16,14.0,14.0,14.0,14.0,0.0,
2008-09-17,14.0,14.0,14.0,14.0,0.0,
2008-09-18,14.0,14.0,14.0,14.0,0.0,
2008-09-19,14.5,14.5,14.5,14.5,0.0,
2008-09-22,14.5,14.5,14.5,14.5,0.0,
2008-09-23,14.5,14.5,14.5,14.5,0.0,
2008-09-24,14.5,14.5,14.5,14.5,0.0,
2008-09-25,14.5,14.5,14.5,14.5,0.0,
2008-09-26,14.5,14.5,14.5,14.5,0.0,
2008-09-29,14.5,14.5,14.5,14.5,0.0,
2008-09-30,14.5,14.5,14.5,14.5,0.0,
2008-10-01,14.5,14.5,14.5,14.5,0.0,
2008-10-02,14.5,14.5,14.5,14.5,0.0,
2008-10-03,14.5,14.5,14.5,14.5,0.0,
2008-10-06,14.5,14.5,14.5,14.5,0.0,
2008-10-07,14.5,14.5,14.5,14.5,0.0,
2008-10-08,15.0,15.0,15.0,15.0,0.0,
2008-10-09,15.0,15.0,15.0,15.0,0.0,
2008-10-10,15.0,15.0,15.0,15.0,0.0,
2008-10-13,15.0,15.0,15.0,15.0,0.0,
2008-10-14,15.0,15.0,15.0,15.0,0.0,
2008-10-15,15.0,15.0,15.0,15.0,0.0,
2008-10-16,15.0,15.0,15.0,15.0,0.0,
2008-10-17,15.0,15.0,15.0,15.0,0.0,
2008-10-20,15.0,15.0,15.0,15.0,0.0,
2008-10-21,15.0,15.0,15.0,15.0,0.0,
2008-10-22,15.0,15.0,15.0,15.0,0.0,
2008-10-23,14.5,14.5,14.5,14.5,0.0,
2008-10-24,14.5,14.5,14.5,14.5,0.0,
2008-10-28,14.5,14.5,14.5,14.5,0.0,
2008-12-17,9.8,9.8,9.8,9.8,0.0,
2008-12-18,9.8,9.8,9.8,9.8,0.0,
2008-12-19,9.8,9.8,9.8,9.8,0.0,
2008-12-22,9.8,9.8,9.8,9.8,0.0,
2008-12-23,9.8,9.8,9.8,9.8,0.0,
2008-12-24,9.8,9.8,9.8,9.8,0.0,
2008-12-25,9.8,9.8,9.8,9.8,0.0,
2008-12-26,9.8,9.8,9.8,9.8,0.0,
2008-12-30,9.8,9.8,9.8,9.8,0.0,
2009-01-05,9.8,9.8,9.8,9.8,0.0,
2009-01-06,9.8,9.8,9.8,9.8,0.0,
2009-01-07,9.8,9.8,9.8,9.8,0.0,
2009-01-09,8.8,8.8,8.8,8.8,0.0,
2009-01-12,9.8,9.8,9.8,9.8,0.0,
2009-01-13,9.8,9.8,9.8,9.8,0.0,
2009-01-14,9.8,9.8,9.8,9.8,0.0,
2009-01-15,9.8,9.8,9.8,9.8,0.0,
2009-01-16,9.8,9.8,9.8,9.8,0.0,
2009-01-19,9.8,9.8,9.8,9.8,0.0,
2009-01-20,9.8,9.8,9.8,9.8,0.0,
2009-01-21,9.8,9.8,9.8,9.8,0.0,
2009-01-22,9.8,9.8,9.8,9.8,0.0,
2009-01-23,9.8,9.8,9.8,9.8,0.0,
2009-01-30,9.8,9.8,9.8,9.8,0.0,
2009-02-02,9.8,9.8,9.8,9.8,0.0,
2009-02-04,9.8,9.8,9.8,9.8,0.0,
2009-02-05,9.8,9.8,9.8,9.8,0.0,
2009-02-06,9.8,9.8,9.8,9.8,0.0,
2009-02-09,9.8,9.8,9.8,9.8,0.0,
2009-02-10,9.8,9.8,9.8,9.8,0.0,
2009-02-11,9.8,9.8,9.8,9.8,0.0,
2009-02-12,9.8,9.8,9.8,9.8,0.0,
2009-02-13,9.8,9.8,9.8,9.8,0.0,
2009-02-16,9.8,9.8,9.8,9.8,0.0,
2009-02-17,9.8,9.8,9.8,9.8,0.0,
2009-02-18,9.8,9.8,9.8,9.8,0.0,
2009-02-19,9.8,9.8,9.8,9.8,0.0,
2009-02-20,9.8,9.8,9.8,9.8,0.0,
2009-02-23,9.8,9.8,9.8,9.8,0.0,
2009-02-24,9.8,9.8,9.8,9.8,0.0,
2009-02-25,9.8,9.8,9.8,9.8,0.0,
2009-02-26,9.8,9.8,9.8,9.8,0.0,
2009-02-27,9.8,9.8,9.8,9.8,0.0,
2009-03-02,9.0,9.0,9.0,9.0,0.0,
2009-03-03,9.0,9.0,9.0,9.0,0.0,
2009-03-04,9.0,9.0,9.0,9.0,0.0,
2009-03-05,9.0,9.0,9.0,9.0,0.0,
2009-03-06,9.0,9.0,9.0,9.0,0.0,
2009-03-09,9.0,9.0,9.0,9.0,0.0,
2009-03-10,9.0,9.0,9.0,9.0,0.0,
2009-03-11,9.0,9.0,9.0,9.0,0.0,
2009-03-12,9.2,9.2,9.2,9.2,0.0,
2009-03-13,9.2,9.2,9.2,9.2,0.0,
2009-03-16,9.2,9.2,9.2,9.2,0.0,
2009-03-17,9.1,9.1,9.1,9.1,0.0,
2009-03-18,9.5,9.5,9.5,9.5,0.0,
2009-03-19,9.5,9.5,9.5,9.5,0.0,
2009-03-20,9.1,9.1,9.1,9.1,0.0,
2009-03-23,9.7,9.7,9.7,9.7,0.0,
2009-03-24,9.1,9.1,9.1,9.1,0.0,
2009-03-25,9.1,9.1,9.1,9.1,0.0,
2009-03-26,9.7,9.7,9.7,9.7,0.0,
2009-03-27,9.7,9.7,9.7,9.7,0.0,
2009-03-30,9.1,9.1,9.1,9.1,0.0,
2009-03-31,9.1,9.1,9.1,9.1,0.0,
2009-04-02,9.1,9.1,9.1,9.1,0.0,
2009-04-03,9.1,9.1,9.1,9.1,0.0,
2009-04-07,9.7,9.7,9.7,9.7,0.0,
2009-04-08,9.7,9.7,9.7,9.7,0.0,
2009-04-09,9.1,9.1,9.1,9.1,0.0,
2009-04-10,9.7,9.7,9.7,9.7,0.0,
2009-04-13,9.0,9.0,9.0,9.0,0.0,
2009-04-14,9.7,9.7,9.7,9.7,0.0,
2009-04-15,9.0,9.0,9.0,9.0,0.0,
2009-04-16,9.0,9.0,9.0,9.0,0.0,
2009-04-17,9.0,9.0,9.0,9.0,0.0,
2009-04-20,9.0,9.0,9.0,9.0,0.0,
2009-04-21,9.7,9.7,9.7,9.7,0.0,
2009-04-23,9.0,9.0,9.0,9.0,0.0,
2009-04-24,9.7,9.7,9.7,9.7,0.0,
2009-04-27,9.0,9.0,9.0,9.0,0.0,
2009-04-28,9.0,9.0,9.0,9.0,0.0,
2009-04-29,9.0,9.0,9.0,9.0,0.0,
2009-05-04,9.0,9.0,9.0,9.0,0.0,
2009-05-05,9.0,9.0,9.0,9.0,0.0,
2009-05-06,9.0,9.0,9.0,9.0,0.0,
2009-05-07,9.7,9.7,9.7,9.7,0.0,
2009-05-08,9.0,9.0,9.0,9.0,0.0,
2009-05-11,9.0,9.0,9.0,9.0,0.0,
2009-05-12,9.7,9.7,9.7,9.7,0.0,
2009-05-13,9.0,9.0,9.0,9.0,0.0,
2009-05-14,9.2,9.2,9.2,9.2,0.0,
2009-05-15,9.7,9.7,9.7,9.7,0.0,
2009-05-18,9.2,9.2,9.2,9.2,0.0,
2009-05-19,9.2,9.2,9.2,9.2,0.0,
2009-05-20,9.2,9.2,9.2,9.2,0.0,
2009-05-21,9.2,9.2,9.2,9.2,0.0,
2009-05-22,9.7,9.7,9.7,9.7,0.0,
2009-05-25,9.7,9.7,9.7,9.7,0.0,
2009-05-26,9.2,9.2,9.2,9.2,0.0,
2009-05-27,9.7,9.7,9.7,9.7,0.0,
2009-05-28,9.2,9.2,9.2,9.2,0.0,
2009-05-29,9.2,9.2,9.2,9.2,0.0,
2009-06-01,9.7,9.7,9.7,9.7,0.0,
2009-06-02,9.7,9.7,9.7,9.7,0.0,
2009-06-03,9.7,9.7,9.7,9.7,0.0,
2009-06-04,9.3,9.3,9.3,9.3,0.0,
2009-06-05,9.7,9.7,9.7,9.7,0.0,
2009-06-08,9.7,9.7,9.7,9.7,0.0,
2009-06-09,9.3,9.3,9.3,9.3,0.0,
2009-06-10,9.7,9.7,9.7,9.7,0.0,
2009-06-11,9.3,9.3,9.3,9.3,0.0,
2009-06-12,9.7,9.7,9.7,9.7,0.0,
2009-06-15,9.3,9.3,9.3,9.3,0.0,
2009-06-16,9.3,9.3,9.3,9.3,0.0,
2009-06-17,9.3,9.3,9.3,9.3,0.0,
2009-06-18,9.3,9.3,9.3,9.3,0.0,
2009-06-19,9.3,9.3,9.3,9.3,0.0,
2009-06-22,9.7,9.7,9.7,9.7,0.0,
2009-06-23,9.3,9.3,9.3,9.3,0.0,
2009-06-24,9.7,9.7,9.7,9.7,0.0,
2009-06-25,9.7,9.7,9.7,9.7,0.0,
2009-06-26,9.3,9.3,9.3,9.3,0.0,
2009-06-29,9.3,9.3,9.3,9.3,0.0,
2009-06-30,9.7,9.7,9.7,9.7,0.0,
2009-07-01,9.3,9.3,9.3,9.3,0.0,
2009-07-02,9.7,9.7,9.7,9.7,0.0,
2009-07-03,9.7,9.7,9.7,9.7,0.0,
2009-07-06,9.7,9.7,9.7,9.7,0.0,
2009-07-07,9.3,9.3,9.3,9.3,0.0,
2009-07-08,9.7,9.7,9.7,9.7,0.0,
2009-07-09,9.7,9.7,9.7,9.7,0.0,
2009-07-10,9.4,9.4,9.4,9.4,0.0,
2009-07-13,9.7,9.7,9.7,9.7,0.0,
2009-07-14,9.7,9.7,9.7,9.7,0.0,
2009-07-15,9.4,9.4,9.4,9.4,0.0,
2009-07-16,9.4,9.4,9.4,9.4,0.0,
2009-07-17,9.4,9.4,9.4,9.4,0.0,
2009-07-20,9.7,9.7,9.7,9.7,0.0,
2009-07-21,9.7,9.7,9.7,9.7,0.0,
2009-07-22,9.7,9.7,9.7,9.7,0.0,
2009-07-23,9.7,9.7,9.7,9.7,0.0,
2009-07-24,9.7,9.7,9.7,9.7,0.0,
2009-07-27,9.4,9.4,9.4,9.4,0.0,
2009-07-28,9.7,9.7,9.7,9.7,0.0,
2009-07-29,9.4,9.4,9.4,9.4,0.0,
2009-07-30,9.7,9.7,9.7,9.7,0.0,
2009-07-31,9.4,9.4,9.4,9.4,0.0,
2009-08-03,9.7,9.7,9.7,9.7,0.0,
2009-08-04,9.7,9.7,9.7,9.7,0.0,
2009-08-05,9.4,9.4,9.4,9.4,0.0,
2009-08-06,9.7,9.7,9.7,9.7,0.0,
2009-08-07,9.5,9.5,9.5,9.5,0.0,
2009-08-10,9.5,9.5,9.5,9.5,0.0,
2009-08-11,9.5,9.5,9.5,9.5,0.0,
2009-08-12,9.5,9.5,9.5,9.5,0.0,
2009-08-13,9.5,9.5,9.5,9.5,0.0,
2009-08-14,9.5,9.5,9.5,9.5,0.0,
2009-08-17,9.5,9.5,9.5,9.5,0.0,
2009-08-18,9.5,9.5,9.5,9.5,0.0,
2009-08-19,9.8,9.8,9.8,9.8,0.0,
2009-08-20,10.0,10.0,10.0,10.0,0.0,
2009-08-21,9.8,9.8,9.8,9.8,0.0,
2009-08-24,10.0,10.0,10.0,10.0,0.0,
2009-08-25,10.0,10.0,10.0,10.0,0.0,
2009-08-26,9.8,9.8,9.8,9.8,0.0,
2009-09-14,9.2,9.2,9.2,9.2,0.0,
2009-09-15,9.0,9.0,9.0,9.0,0.0,
2009-09-16,9.2,9.2,9.2,9.2,0.0,
2009-09-17,10.0,10.0,10.0,10.0,0.0,
2009-09-18,10.0,10.0,10.0,10.0,0.0,
2009-09-21,10.0,10.0,10.0,10.0,0.0,
2009-09-22,9.2,9.2,9.2,9.2,0.0,
2009-09-23,9.2,9.2,9.2,9.2,0.0,
2009-09-24,9.0,9.0,9.0,9.0,0.0,
2009-09-25,10.0,10.0,10.0,10.0,0.0,
2009-09-28,10.0,10.0,10.0,10.0,0.0,
2009-09-29,9.2,9.2,9.2,9.2,0.0,
2009-09-30,9.2,9.2,9.2,9.2,0.0,
2009-10-01,9.2,9.2,9.2,9.2,0.0,
2009-10-05,9.2,9.2,9.2,9.2,0.0,
2009-10-06,10.0,10.0,10.0,10.0,0.0,
2009-10-07,10.0,10.0,10.0,10.0,0.0,
2009-10-08,10.0,10.0,10.0,10.0,0.0,
2009-10-09,10.0,10.0,10.0,10.0,0.0,
2009-10-12,9.0,9.0,9.0,9.0,0.0,
2009-10-13,9.2,9.2,9.2,9.2,0.0,
2009-10-14,9.2,9.2,9.2,9.2,0.0,
2009-10-15,10.0,10.0,10.0,10.0,0.0,
2009-10-16,9.2,9.2,9.2,9.2,0.0,
2009-10-19,11.72,11.72,11.72,11.72,0.0,
2009-10-20,10.72,10.72,10.72,10.72,0.0,
2009-10-21,11.72,11.72,11.72,11.72,0.0,
2009-10-22,10.72,10.72,10.72,10.72,0.0,
2009-10-23,10.92,10.92,10.92,10.92,0.0,
2009-10-26,10.72,10.72,10.72,10.72,0.0,
2009-10-27,10.92,10.92,10.92,10.92,0.0,
2009-10-28,10.92,10.92,10.92,10.92,0.0,
2009-10-29,10.92,10.92,10.92,10.92,0.0,
2009-10-30,10.921,10.921,10.921,10.921,0.0,
2009-11-02,10.051,10.051,10.051,10.051,0.0,
2009-11-05,10.019,10.019,10.019,10.019,0.0,
2009-11-06,10.063,10.063,10.063,10.063,0.0,
2009-11-09,10.145,10.145,10.145,10.145,0.0,
2009-11-10,10.093,10.093,10.093,10.093,0.0,
2009-11-12,10.122,10.122,10.122,10.122,0.0,
2009-11-13,10.16,10.16,10.16,10.16,0.0,
2009-11-16,10.266,10.266,10.266,10.266,0.0,
2009-11-17,9.952,9.952,9.952,9.952,0.0,
2009-11-18,10.118,10.118,10.118,10.118,0.0,
2009-11-19,10.266,10.266,10.266,10.266,0.0,
2009-11-20,10.267,10.267,10.267,10.267,0.0,
2009-11-24,10.06,10.06,10.06,10.06,0.0,
2009-11-25,10.064,10.064,10.064,10.064,0.0,
2009-11-26,10.188,10.188,10.188,10.188,0.0,
2009-11-27,10.25,10.25,10.25,10.25,0.0,
2009-11-30,10.25,10.25,10.25,10.25,0.0,
2009-12-01,10.301,10.301,10.301,10.301,0.0,
2009-12-02,10.332,10.332,10.332,10.332,0.0,
2009-12-03,10.46,10.46,10.46,10.46,0.0,
2009-12-04,10.461,10.461,10.461,10.461,0.0,
2009-12-07,10.415,10.415,10.415,10.415,0.0,
2009-12-08,10.585,10.585,10.585,10.585,0.0,
2009-12-09,10.691,10.691,10.691,10.691,0.0,
2009-12-10,10.693,10.693,10.693,10.693,0.0,
2009-12-11,10.694,10.694,10.694,10.694,0.0,
2009-12-14,11.134,11.134,11.134,11.134,0.0,
2009-12-15,11.134,11.134,11.134,11.134,0.0,
2009-12-16,11.144,11.144,11.144,11.144,0.0,
2009-12-17,11.054,11.054,11.054,11.054,0.0,
2009-12-18,11.055,11.055,11.055,11.055,0.0,
2009-12-21,10.936,10.936,10.936,10.936,0.0,
2009-12-22,11.029,11.029,11.029,11.029,0.0,
2009-12-24,11.089,11.089,11.089,11.089,0.0,
2009-12-25,11.108,11.108,11.108,11.108,0.0,
2009-12-28,11.038,11.038,11.038,11.038,0.0,
2010-01-04,10.961,10.961,10.961,10.961,0.0,
2010-01-05,10.961,10.961,10.961,10.961,0.0,
2010-01-06,11.066,11.066,11.066,11.066,0.0,
2010-01-07,11.066,11.066,11.066,11.066,0.0,
2010-01-08,11.154,11.154,11.154,11.154,0.0,
2010-01-12,11.45,11.45,11.45,11.45,0.0,
2010-01-13,11.45,11.45,11.45,11.45,0.0,
2010-01-14,11.271,11.271,11.271,11.271,0.0,
2010-01-15,11.272,11.272,11.272,11.272,0.0,
2010-01-18,11.271,11.271,11.271,11.271,0.0,
2010-01-19,11.159,11.159,11.159,11.159,0.0,
2010-01-21,11.346,11.346,11.346,11.346,0.0,
2010-01-25,11.244,11.244,11.244,11.244,0.0,
2010-01-27,11.302,11.302,11.302,11.302,0.0,
2010-01-28,11.302,11.302,11.302,11.302,0.0,
2010-01-29,11.303,11.303,11.303,11.303,0.0,
2010-02-01,11.508,11.508,11.508,11.508,0.0,
2010-02-02,11.502,11.502,11.502,11.502,0.0,
2010-02-03,11.263,11.263,11.263,11.263,0.0,
2010-02-04,11.298,11.298,11.298,11.298,0.0,
2010-02-05,11.292,11.292,11.292,11.292,0.0,
2010-02-08,11.558,11.558,11.558,11.558,0.0,
2010-02-10,11.418,11.418,11.418,11.418,0.0,
2010-02-19,11.666,11.666,11.666,11.666,0.0,
2010-02-22,11.398,11.398,11.398,11.398,0.0,
2010-02-23,11.398,11.398,11.398,11.398,0.0,
2010-02-24,11.668,11.668,11.668,11.668,0.0,
2010-02-26,11.539,11.539,11.539,11.539,0.0,
2010-03-01,11.538,11.538,11.538,11.538,0.0,
2010-03-02,11.529,11.529,11.529,11.529,0.0,
2010-03-03,11.53,11.53,11.53,11.53,0.0,
2010-03-08,11.405,11.405,11.405,11.405,0.0,
2010-03-09,11.458,11.458,11.458,11.458,0.0,
2010-03-10,11.544,11.544,11.544,11.544,0.0,
2010-03-11,11.98,11.98,11.98,11.98,0.0,
2010-03-12,11.76,11.76,11.76,11.76,0.0,
2010-03-15,11.604,11.604,11.604,11.604,0.0,
2010-03-16,11.79,11.79,11.79,11.79,0.0,
2010-03-17,11.789,11.789,11.789,11.789,0.0,
2010-03-18,12.0,12.0,12.0,12.0,0.0,
2010-03-19,12.0,12.0,12.0,12.0,0.0,
2010-03-22,11.78,11.78,11.78,11.78,0.0,
2010-03-23,12.0,12.0,12.0,12.0,0.0,
2010-03-24,11.803,11.803,11.803,11.803,0.0,
2010-03-25,11.911,11.911,11.911,11.911,0.0,
2010-03-26,11.87,11.87,11.87,11.87,0.0,
2010-03-30,11.901,11.901,11.901,11.901,0.0,
2010-03-31,11.884,11.884,11.884,11.884,0.0,
2010-04-01,11.847,11.847,11.847,11.847,0.0,
2010-04-02,11.855,11.855,11.855,11.855,0.0,
2010-04-05,11.744,11.744,11.744,11.744,0.0,
2010-04-06,11.882,11.882,11.882,11.882,0.0,
2010-04-07,11.882,11.882,11.882,11.882,0.0,
2010-04-08,11.882,11.882,11.882,11.882,0.0,
2010-04-12,11.887,11.887,11.887,11.887,0.0,
2010-04-13,11.887,11.887,11.887,11.887,0.0,
2010-04-14,11.74,11.74,11.74,11.74,0.0,
2010-04-15,11.74,11.74,11.74,11.74,0.0,
2010-04-16,11.926,11.926,11.926,11.926,0.0,
2010-04-19,11.925,11.925,11.925,11.925,0.0,
2010-04-20,11.788,11.788,11.788,11.788,0.0,
2010-04-21,11.719,11.719,11.719,11.719,0.0,
2010-04-22,11.988,11.988,11.988,11.988,0.0,
2010-04-26,11.988,11.988,11.988,11.988,0.0,
2010-04-27,11.65,11.65,11.65,11.65,0.0,
2010-04-28,11.797,11.797,11.797,11.797,0.0,
2010-05-06,11.899,11.899,11.899,11.899,0.0,
2010-05-07,11.888,11.888,11.888,11.888,0.0,
2010-05-10,11.797,11.797,11.797,11.797,0.0,
2010-05-11,11.832,11.832,11.832,11.832,0.0,
2010-05-12,11.641,11.641,11.641,11.641,0.0,
2010-05-13,11.641,11.641,11.641,11.641,0.0,
2010-05-17,11.636,11.636,11.636,11.636,0.0,
2010-05-18,11.636,11.636,11.636,11.636,0.0,
2010-05-19,11.711,11.711,11.711,11.711,0.0,
2010-05-20,11.641,11.641,11.641,11.641,0.0,
2010-05-21,11.731,11.731,11.731,11.731,0.0,
2010-05-24,11.436,11.436,11.436,11.436,0.0,
2010-05-26,11.659,11.659,11.659,11.659,0.0,
2010-05-27,11.586,11.586,11.586,11.586,0.0,
2010-05-28,11.57,11.57,11.57,11.57,0.0,
2010-05-31,11.57,11.57,11.57,11.57,0.0,
2010-06-01,11.56,11.56,11.56,11.56,0.0,
2010-06-02,11.56,11.56,11.56,11.56,0.0,
2010-06-03,11.56,11.56,11.56,11.56,0.0,
2010-06-04,11.632,11.632,11.632,11.632,0.0,
2010-06-07,11.633,11.633,11.633,11.633,0.0,
2010-06-08,11.528,11.528,11.528,11.528,0.0,
2010-06-09,11.528,11.528,11.528,11.528,0.0,
2010-06-10,11.511,11.511,11.511,11.511,0.0,
2010-06-11,11.483,11.483,11.483,11.483,0.0,
2010-06-14,11.483,11.483,11.483,11.483,0.0,
2010-06-16,11.458,11.458,11.458,11.458,0.0,
2010-06-18,11.529,11.529,11.529,11.529,0.0,
2010-06-22,11.508,11.508,11.508,11.508,0.0,
2010-06-23,11.529,11.529,11.529,11.529,0.0,
2010-06-28,11.269,11.269,11.269,11.269,0.0,
2010-07-01,11.241,11.241,11.241,11.241,0.0,
2010-07-02,11.242,11.242,11.242,11.242,0.0,
2010-07-05,11.195,11.195,11.195,11.195,0.0,
2010-07-08,11.199,11.199,11.199,11.199,0.0,
2010-07-09,11.126,11.126,11.126,11.126,0.0,
2010-07-12,11.152,11.152,11.152,11.152,0.0,
2010-07-14,11.296,11.296,11.296,11.296,0.0,
2010-07-20,11.208,11.208,11.208,11.208,0.0,
2010-07-21,11.181,11.181,11.181,11.181,0.0,
2010-07-22,11.136,11.136,11.136,11.136,0.0,
2010-07-23,11.064,11.064,11.064,11.064,0.0,
2010-07-26,11.097,11.097,11.097,11.097,0.0,
2010-07-27,11.143,11.143,11.143,11.143,0.0,
2010-07-28,11.135,11.135,11.135,11.135,0.0,
2010-07-29,11.075,11.075,11.075,11.075,0.0,
2010-07-30,11.059,11.059,11.059,11.059,0.0,
2010-08-02,11.095,11.095,11.095,11.095,0.0,
2010-08-03,11.146,11.146,11.146,11.146,0.0,
2010-08-04,11.203,11.203,11.203,11.203,0.0,
2010-08-06,11.223,11.223,11.223,11.223,0.0,
2010-08-09,11.244,11.244,11.244,11.244,0.0,
2010-08-10,11.151,11.151,11.151,11.151,0.0,
2010-08-11,11.129,11.129,11.129,11.129,0.0,
2010-08-12,11.129,11.129,11.129,11.129,0.0,
2010-08-13,11.205,11.205,11.205,11.205,0.0,
2010-08-16,11.133,11.133,11.133,11.133,0.0,
2010-08-17,11.176,11.176,11.176,11.176,0.0,
2010-08-18,11.153,11.153,11.153,11.153,0.0,
2010-08-19,11.114,11.114,11.114,11.114,0.0,
2010-08-20,11.083,11.083,11.083,11.083,0.0,
2010-08-23,11.095,11.095,11.095,11.095,0.0,
2010-08-24,11.118,11.118,11.118,11.118,0.0,
2010-08-25,11.097,11.097,11.097,11.097,0.0,
2010-08-26,11.11,11.11,11.11,11.11,0.0,
2010-08-27,11.111,11.111,11.111,11.111,0.0,
2010-08-30,11.131,11.131,11.131,11.131,0.0,
2010-08-31,11.099,11.099,11.099,11.099,0.0,
2010-09-01,11.068,11.068,11.068,11.068,0.0,
2010-09-02,11.068,11.068,11.068,11.068,0.0,
2010-09-03,11.0,11.0,11.0,11.0,0.0,
2010-09-06,11.074,11.074,11.074,11.074,0.0,
2010-09-07,11.056,11.056,11.056,11.056,0.0,
2010-09-08,11.043,11.043,11.043,11.043,0.0,
2010-09-09,10.998,10.998,10.998,10.998,0.0,
2010-09-10,10.999,10.999,10.999,10.999,0.0,
2010-09-13,10.993,10.993,10.993,10.993,0.0,
2010-09-14,10.993,10.993,10.993,10.993,0.0,
2010-09-15,11.014,11.014,11.014,11.014,0.0,
2010-09-16,11.01,11.01,11.01,11.01,0.0,
2010-09-17,11.011,11.011,11.011,11.011,0.0,
2010-09-20,11.011,11.011,11.011,11.011,0.0,
2010-09-21,10.985,10.985,10.985,10.985,0.0,
2010-09-22,10.984,10.984,10.984,10.984,0.0,
2010-09-24,11.026,11.026,11.026,11.026,0.0,
2010-09-27,11.026,11.026,11.026,11.026,0.0,
2010-09-28,10.995,10.995,10.995,10.995,0.0,
2010-09-29,10.99,10.99,10.99,10.99,0.0,
2010-09-30,11.058,11.058,11.058,11.058,0.0,
2010-10-01,11.055,11.055,11.055,11.055,0.0,
2010-10-04,11.036,11.036,11.036,11.036,0.0,
2010-10-05,11.036,11.036,11.036,11.036,0.0,
2010-10-06,11.003,11.003,11.003,11.003,0.0,
2010-10-07,11.003,11.003,11.003,11.003,0.0,
2010-10-08,10.964,10.964,10.964,10.964,0.0,
2010-10-12,11.011,11.011,11.011,11.011,0.0,
2010-10-13,11.068,11.068,11.068,11.068,0.0,
2010-10-14,11.045,11.045,11.045,11.045,0.0,
2010-10-15,10.992,10.992,10.992,10.992,0.0,
2010-10-19,11.036,11.036,11.036,11.036,0.0,
2010-10-20,10.971,10.971,10.971,10.971,0.0,
2010-10-21,11.009,11.009,11.009,11.009,0.0,
2010-10-22,10.971,10.971,10.971,10.971,0.0,
2010-10-25,11.027,11.027,11.027,11.027,0.0,
2010-10-26,11.027,11.027,11.027,11.027,0.0,
2010-10-27,11.068,11.068,11.068,11.068,0.0,
2010-10-28,11.017,11.017,11.017,11.017,0.0,
2010-10-29,11.017,11.017,11.017,11.017,0.0,
2010-11-01,10.975,10.975,10.975,10.975,0.0,
2010-11-04,11.031,11.031,11.031,11.031,0.0,
2010-11-05,11.032,11.032,11.032,11.032,0.0,
2010-11-08,11.039,11.039,11.039,11.039,0.0,
2010-11-09,10.988,10.988,10.988,10.988,0.0,
2010-11-10,11.256,11.256,11.256,11.256,0.0,
2010-11-12,11.247,11.247,11.247,11.247,0.0,
2010-11-15,11.246,11.246,11.246,11.246,0.0,
2010-11-16,11.255,11.255,11.255,11.255,0.0,
2010-11-17,11.255,11.255,11.255,11.255,0.0,
2010-11-18,11.309,11.309,11.309,11.309,0.0,
2010-11-19,11.273,11.273,11.273,11.273,0.0,
2010-11-24,11.231,11.231,11.231,11.231,0.0,
2010-11-25,11.274,11.274,11.274,11.274,0.0,
2010-11-26,11.314,11.314,11.314,11.314,0.0,
2010-11-29,11.333,11.333,11.333,11.333,0.0,
2010-11-30,11.404,11.404,11.404,11.404,0.0,
2010-12-01,11.318,11.318,11.318,11.318,0.0,
2010-12-02,11.387,11.387,11.387,11.387,0.0,
2010-12-03,11.266,11.266,11.266,11.266,0.0,
2010-12-06,11.327,11.327,11.327,11.327,0.0,
2010-12-07,11.285,11.285,11.285,11.285,0.0,
2010-12-08,11.366,11.366,11.366,11.366,0.0,
2010-12-09,11.366,11.366,11.366,11.366,0.0,
2010-12-10,11.434,11.434,11.434,11.434,0.0,
2010-12-13,11.433,11.433,11.433,11.433,0.0,
2010-12-14,11.363,11.363,11.363,11.363,0.0,
2010-12-15,11.296,11.296,11.296,11.296,0.0,
2010-12-16,11.312,11.312,11.312,11.312,0.0,
